Total number of words: 12036636
Total number of distinct words: 279363
Popular treshold: 13969
Lower common treshold: 132697
Upper common treshold: 146666
Rare treshold: 265394

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|       trout-perches|        1|267279|
|            trouvait|        1|267280|
|             trouxas|        1|267281|
|       trovafloxacin|        1|267282|
|              trovar|        1|267283|
|           trovavano|        1|267284|
|              troves|        1|267285|
|              trovis|        1|267286|
|              trowel|        1|267287|
|         trowel-like|        1|267288|
|             trowels|        1|267289|
|              troyal|        1|267290|
|      troyandjessica|        1|267291|
|               troys|        1|267292|
|       trpezohedrons|        1|267293|
|          trpimirovi|        1|267294|
|                trps|        1|267295|
|             trshady|        1|267296|
|                trsl|        1|267297|
|                 trt|        1|267298|
|              truant|        1|267299|
|                trub|        1|267300|
|           trubachov|        1|267301|
|          trubczewsk|        1|267302|
|           trubetsky|        1|267303|
|            trucethe|        1|267304|
|   truck-deliverable|        1|267305|
|          truck-only|        1|267306|
| truck-transportable|        1|267307|
|             truckee|        1|267308|
|             trucker|        1|267309|
|            truckers|        1|267310|
|             truckle|        1|267311|
|          truckloads|        1|267312|
|           tructures|        1|267313|
|           truculent|        1|267314|
|               truda|        1|267315|
|              trudel|        1|267316|
|             trudged|        1|267317|
|            trudging|        1|267318|
|               trudi|        1|267319|
|           trudoviks|        1|267320|
|            trudpert|        1|267321|
|               trudy|        1|267322|
|            true-arc|        1|267323|
|           true-bill|        1|267324|
|           true-born|        1|267325|
|          true-color|        1|267326|
|           truefalse|        1|267327|
|          truefresco|        1|267328|
|         truephysics|        1|267329|
|             trueque|        1|267330|
|               trues|        1|267331|
|           truesdell|        1|267332|
|           truespace|        1|267333|
|             truetao|        1|267334|
|            truethat|        1|267335|
|          truevision|        1|267336|
|               truex|        1|267337|
|             trufant|        1|267338|
|            truffade|        1|267339|
|            truffler|        1|267340|
|             truimph|        1|267341|
|              trulli|        1|267342|
|              trully|        1|267343|
|            trulzsch|        1|267344|
|        truman-janes|        1|267345|
|       trumanlibrary|        1|267346|
|             trumble|        1|267347|
|             trumbos|        1|267348|
|               trumm|        1|267349|
|              trumma|        1|267350|
|             trummet|        1|267351|
|            trumpler|        1|267352|
|             trumpys|        1|267353|
|             trumset|        1|267354|
|           truncates|        1|267355|
|             truncus|        1|267356|
|           trundling|        1|267357|
|          trunk-hole|        1|267358|
|             trunked|        1|267359|
|         trunkenheit|        1|267360|
|            trunking|        1|267361|
|              trunko|        1|267362|
|              truong|        1|267363|
|              truran|        1|267364|
|              trusos|        1|267365|
|           trussikud|        1|267366|
|              trusss|        1|267367|
|     trust-enhancing|        1|267368|
|         trust-forum|        1|267369|
|              truste|        1|267370|
|        trustedhands|        1|267371|
| trustedtranslations|        1|267372|
|        trustfulness|        1|267373|
|truth-consciousne...|        1|267374|
|        truth-loving|        1|267375|
|      truth-valuable|        1|267376|
| truthandbeautybombs|        1|267377|
|            truthdig|        1|267378|
|       truthfullness|        1|267379|
|          truthiness|        1|267380|
|     truthleftbehind|        1|267381|
|    truthofthematter|        1|267382|
|      truthorfiction|        1|267383|
|          truthsayer|        1|267384|
|           truthtree|        1|267385|
|             trutnov|        1|267386|
|              trutze|        1|267387|
|               truus|        1|267388|
|              truveo|        1|267389|
|               truvy|        1|267390|
|          truxilline|        1|267391|
|              truzzi|        1|267392|
|                trwy|        1|267393|
|            trwydded|        1|267394|
|               trwyn|        1|267395|
|             try-out|        1|267396|
|           tryandfly|        1|267397|
|                tryb|        1|267398|
|               trybe|        1|267399|
|           trydencki|        1|267400|
|           trygvason|        1|267401|
|          trygvasson|        1|267402|
|            tryktrak|        1|267403|
|               tryon|        1|267404|
|              trypan|        1|267405|
|         trypanosima|        1|267406|
| trypanosome-bearing|        1|267407|
|trypanosome-infected|        1|267408|
|        trypanosomes|        1|267409|
|     trypanosomyasis|        1|267410|
|               tryph|        1|267411|
|              trypho|        1|267412|
|             tryphon|        1|267413|
|            tryphone|        1|267414|
|      trypomastigote|        1|267415|
|             tryptan|        1|267416|
|               tryst|        1|267417|
|            trysting|        1|267418|
|              trysts|        1|267419|
|              tryvan|        1|267420|
|           trzebinia|        1|267421|
|           trzsienie|        1|267422|
|     trzynastoletnia|        1|267423|
|            ts-based|        1|267424|
|                 tsa|        1|267425|
|               tsade|        1|267426|
|              tsadee|        1|267427|
|             tsageri|        1|267428|
|             tsakhur|        1|267429|
|            tsakhurs|        1|267430|
|           tsakonian|        1|267431|
|           tsaldaris|        1|267432|
|         tsalenjikha|        1|267433|
|              tsalka|        1|267434|
|       tsambounieris|        1|267435|
|               tsana|        1|267436|
|          tsandavolu|        1|267437|
|           tsangyang|        1|267438|
|               tsaoi|        1|267439|
|               tsaos|        1|267440|
|         tsar-pushka|        1|267441|
|            tsarinas|        1|267442|
|            tsaritsa|        1|267443|
|           tsaritsyn|        1|267444|
|                tsax|        1|267445|
|                 tsb|        1|267446|
|                tsbs|        1|267447|
|         tschadische|        1|267448|
|             tschans|        1|267449|
|          tschapaiew|        1|267450|
|         tschechesch|        1|267451|
|        tschechische|        1|267452|
|    tschechoslowakei|        1|267453|
|             tscheka|        1|267454|
|           tschermak|        1|267455|
|          tscherskia|        1|267456|
|      tschetschenien|        1|267457|
|              tscheu|        1|267458|
|         tschornobyl|        1|267459|
|                tsec|        1|267460|
|              tsechu|        1|267461|
|                tsee|        1|267462|
|            tseerium|        1|267463|
|            tseesium|        1|267464|
|            tsefania|        1|267465|
|              tsehhi|        1|267466|
|               tseic|        1|267467|
|          tselluloos|        1|267468|
|               tseng|        1|267469|
|    tsentral-farband|        1|267470|
|         tsentralnyy|        1|267471|
|                tses|        1|267472|
|         tseshkovsky|        1|267473|
|            tsetsaut|        1|267474|
|            tseye-en|        1|267475|
|              tshadi|        1|267476|
|              tshang|        1|267477|
|                tshe|        1|267478|
|          tshernobyl|        1|267479|
|          tshisekedi|        1|267480|
|           tshivenda|        1|267481|
|              tshu-a|        1|267482|
|           tshu-khwe|        1|267483|
|               tshul|        1|267484|
|               tsiec|        1|267485|
|      tsiecoslofacia|        1|267486|
|              tsiili|        1|267487|
|               tsiis|        1|267488|
|          tsimishian|        1|267489|
|            tsimshan|        1|267490|
|                tsin|        1|267491|
|               tsina|        1|267492|
|              tsinfo|        1|267493|
|           tsing-hua|        1|267494|
|               tsion|        1|267495|
|        tsipouradika|        1|267496|
|          tsiryulnik|        1|267497|
|     tsivilisatsioon|        1|267498|
|            tsjechje|        1|267499|
|    tsjechoslowakije|        1|267500|
|            tsjechov|        1|267501|
|           tsjeggies|        1|267502|
|              tsjeka|        1|267503|
|            tsjekhov|        1|267504|
|           tsjekkisk|        1|267505|
|           tskaltubo|        1|267506|
|          tskhinvali|        1|267507|
|                 tsl|        1|267508|
|                 tsm|        1|267509|
|                tsmc|        1|267510|
|               tsodi|        1|267511|
|              tsodik|        1|267512|
|             tsodilo|        1|267513|
|           tsohanoai|        1|267514|
|           tsokolate|        1|267515|
|           tsombikos|        1|267516|
|              tsomet|        1|267517|
|          tsongkhapa|        1|267518|
|               tsoom|        1|267519|
|               tsoon|        1|267520|
|                tsop|        1|267521|
|                tsos|        1|267522|
|            tsountas|        1|267523|
|            tsovolas|        1|267524|
|            tsplines|        1|267525|
|                tsql|        1|267526|
|                tsta|        1|267527|
|        tstesoutioun|        1|267528|
|   tstnewworldcentre|        1|267529|
|                tstp|        1|267530|
|             tsubaki|        1|267531|
|              tsubas|        1|267532|
|          tsuchinoko|        1|267533|
|              tsueng|        1|267534|
|          tsugutoshi|        1|267535|
|                tsuh|        1|267536|
|           tsujimoto|        1|267537|
|           tsukamoto|        1|267538|
|           tsukayama|        1|267539|
|    tsukeshime-daiko|        1|267540|
|   tsukeshime-daikos|        1|267541|
|          tsuki-kage|        1|267542|
|             tsukruk|        1|267543|
|          tsuku-yomi|        1|267544|
|            tsultrim|        1|267545|
|  tsunami-devastated|        1|267546|
|               tsune|        1|267547|
|           tsunemoto|        1|267548|
|              tsuneo|        1|267549|
|           tsunetomo|        1|267550|
|          tsunetoshi|        1|267551|
|             tsungas|        1|267552|
|      tsunyidiscidae|        1|267553|
|           tsurayuki|        1|267554|
|               tsuri|        1|267555|
|               tsuru|        1|267556|
|             tsuruga|        1|267557|
|       tsusiophyllum|        1|267558|
|           tsuyu-ake|        1|267559|
|           tsuyu-iri|        1|267560|
|            tsuzukis|        1|267561|
|          tsvangirai|        1|267562|
|           tsvetaeva|        1|267563|
|           tsvetajev|        1|267564|
|           tsvetanka|        1|267565|
|                tsvj|        1|267566|
|                 tsw|        1|267567|
|                tswa|        1|267568|
|            tswapong|        1|267569|
|               tszyu|        1|267570|
|                tt-r|        1|267571|
|                ttat|        1|267572|
|             ttc-cmc|        1|267573|
|                ttda|        1|267574|
|                 tte|        1|267575|
|                tthe|        1|267576|
|                ttnt|        1|267577|
|            tttttttt|        1|267578|
|           ttttttttt|        1|267579|
|                 ttu|        1|267580|
|                 ttw|        1|267581|
|                 ttx|        1|267582|
|         tu-chemnitz|        1|267583|
|        tu-darmstadt|        1|267584|
|          tu-ilmenau|        1|267585|
|tu-in-gli-si-da-z...|        1|267586|
|         tu-muenchen|        1|267587|
|      tu-vaka-i-koya|        1|267588|
|            tualalip|        1|267589|
|              tualet|        1|267590|
|             tualete|        1|267591|
|              tualta|        1|267592|
|        tuamotu-east|        1|267593|
|        tuamotu-west|        1|267594|
|           tuamotuan|        1|267595|
|              tuapse|        1|267596|
|                tuar|        1|267597|
|               tuath|        1|267598|
|  tubaeuphoniumpress|        1|267599|
|            tubanews|        1|267600|
|             tubanti|        1|267601|
|         tubaquartet|        1|267602|
|           tubbataha|        1|267603|
|               tubby|        1|267604|
|          tube-based|        1|267605|
|            tube-fed|        1|267606|
|       tube-launched|        1|267607|
|               tubed|        1|267608|
|             tubegen|        1|267609|
|            tubelike|        1|267610|
|            tubenose|        1|267611|
|            tubercle|        1|267612|
|           tubercles|        1|267613|
|          tubercular|        1|267614|
|         tuberculata|        1|267615|
|         tuberculate|        1|267616|
|          tuberculin|        1|267617|
|       tuberculousis|        1|267618|
|  tuberoinfundibular|        1|267619|
|            tuberose|        1|267620|
|        tuberosities|        1|267621|
|          tuberosity|        1|267622|
|           tuberosus|        1|267623|
|              tubers|        1|267624|
|          tuberulous|        1|267625|
|        tubescreamer|        1|267626|
|          tubificina|        1|267627|
|               tubin|        1|267628|
|            tubingen|        1|267629|
|              tubist|        1|267630|
|             tubists|        1|267631|
|              tubuai|        1|267632|
|            tubuaian|        1|267633|
|               tubuh|        1|267634|
|            tubulata|        1|267635|
|             tucanae|        1|267636|
|               tucci|        1|267637|
|             tuccile|        1|267638|
|            tuccille|        1|267639|
|              tucher|        1|267640|
|         tuckborough|        1|267641|
|     tuckersicecream|        1|267642|
|             tucking|        1|267643|
|               tucks|        1|267644|
|            tuckshop|        1|267645|
|              tucows|        1|267646|
|             tucsons|        1|267647|
|         tucsontaiko|        1|267648|
|             tucuman|        1|267649|
|           tucumanas|        1|267650|
|             tucurui|        1|267651|
|                tucy|        1|267652|
|                 tud|        1|267653|
|             tudbury|        1|267654|
|             tudejen|        1|267655|
|              tudeng|        1|267656|
|            tudestga|        1|267657|
|          tudewesque|        1|267658|
|               tudge|        1|267659|
|           tudhaliya|        1|267660|
|             tudhulu|        1|267661|
|             tudjman|        1|267662|
|              tudman|        1|267663|
|               tudom|        1|267664|
|              tudong|        1|267665|
|         tudor-style|        1|267666|
|         tudorbethan|        1|267667|
|          tudorfunds|        1|267668|
|          tudorplace|        1|267669|
|               tudun|        1|267670|
|              tuduri|        1|267671|
|              tuento|        1|267672|
|                tuer|        1|267673|
|               tuera|        1|267674|
|              tuetur|        1|267675|
|              tueuse|        1|267676|
|                tufa|        1|267677|
|              tufayl|        1|267678|
|               tuffs|        1|267679|
|             tufnell|        1|267680|
|               tufta|        1|267681|
|              tufted|        1|267682|
|              tugend|        1|267683|
|              tuggle|        1|267684|
|               tughj|        1|267685|
|                tugo|        1|267686|
|              tugrik|        1|267687|
|             tugudli|        1|267688|
|             tugudlu|        1|267689|
|                 tuh|        1|267690|
|             tuh-eeh|        1|267691|
|                tuhk|        1|267692|
|              tuhnik|        1|267693|
|             tuhntuh|        1|267694|
|       tuhoamisleiri|        1|267695|
|               tuhua|        1|267696|
|          tuiasosopo|        1|267697|
|              tuinei|        1|267698|
|             tuineje|        1|267699|
|           tuinieren|        1|267700|
|            tuireann|        1|267701|
|              tuired|        1|267702|
|              tuisco|        1|267703|
|               tuite|        1|267704|
|                tuje|        1|267705|
|              tujska|        1|267706|
|                 tuk|        1|267707|
|              tukano|        1|267708|
|            tukanoan|        1|267709|
|                tuke|        1|267710|
|              tukelj|        1|267711|
|             tukteni|        1|267712|
|             tuktenu|        1|267713|
|            tukudede|        1|267714|
|                 tul|        1|267715|
|                tula|        1|267716|
|               tulay|        1|267717|
|           tulbhagia|        1|267718|
|             tulbure|        1|267719|
|              tulcea|        1|267720|
|             tulchin|        1|267721|
|              tulear|        1|267722|
|               tuleb|        1|267723|
|              tulema|        1|267724|
|          tulemajoki|        1|267725|
|            tuleviku|        1|267726|
|               tulin|        1|267727|
|             tulingi|        1|267728|
|           tuliptree|        1|267729|
|                tulk|        1|267730|
|         tulkinghorn|        1|267731|
|        tulkinghorns|        1|267732|
|               tulku|        1|267733|
|              tulkus|        1|267734|
|       tullaghmurray|        1|267735|
|      tullamarinefwy|        1|267736|
|           tullamore|        1|267737|
|               tulle|        1|267738|
|              tullia|        1|267739|
|              tullii|        1|267740|
|              tullos|        1|267741|
|           tullunion|        1|267742|
|              tullus|        1|267743|
|              tullys|        1|267744|
|                tulo|        1|267745|
|            tulostin|        1|267746|
|                tulp|        1|267747|
|               tulse|        1|267748|
|               tulsi|        1|267749|
|               tulum|        1|267750|
|             tulutni|        1|267751|
|              tuluzy|        1|267752|
|             tulving|        1|267753|
|            tulzscha|        1|267754|
|                tuma|        1|267755|
|         tumac-humac|        1|267756|
|              tumaco|        1|267757|
|            tumacoca|        1|267758|
|             tumazzu|        1|267759|
|           tumbarinu|        1|267760|
|               tumbi|        1|267761|
|           tumblepop|        1|267762|
|             tumbler|        1|267763|
|             tumblin|        1|267764|
|         tumefaciens|        1|267765|
|             tumeric|        1|267766|
|          tumescence|        1|267767|
|           tumhaarey|        1|267768|
|             tumhare|        1|267769|
|            tumilson|        1|267770|
|                tumm|        1|267771|
|              tummal|        1|267772|
|               tummo|        1|267773|
|       tumor-causing|        1|267774|
|          tumor-like|        1|267775|
|         tumorigenic|        1|267776|
|                tump|        1|267777|
|         tumucumaque|        1|267778|
|             tumulty|        1|267779|
|           tunbridge|        1|267780|
|               tunbs|        1|267781|
|                tunc|        1|267782|
|                tund|        1|267783|
|              tundma|        1|267784|
|          tundradraw|        1|267785|
|               tundu|        1|267786|
|        tune-o-matic|        1|267787|
|             tune-up|        1|267788|
|               tunel|        1|267789|
|            tuneless|        1|267790|
|             tunelul|        1|267791|
|           tunesians|        1|267792|
|               tunet|        1|267793|
|             tunggal|        1|267794|
|              tungku|        1|267795|
|           tungtvann|        1|267796|
|           tungtvatn|        1|267797|
|       tunica-biloxi|        1|267798|
|            tunicata|        1|267799|
|            tunicate|        1|267800|
|         tuning-fork|        1|267801|
|          tuning-the|        1|267802|
|       tunisiaonline|        1|267803|
|          tunisienne|        1|267804|
|               tunix|        1|267805|
|               tunja|        1|267806|
|              tunjur|        1|267807|
|              tunnan|        1|267808|
|     tunnel-grubbers|        1|267809|
|        tunnel-large|        1|267810|
|         tunnel-like|        1|267811|
|            tunneled|        1|267812|
|             tunnell|        1|267813|
|         tunnelspeak|        1|267814|
|              tunney|        1|267815|
|          tunnicliff|        1|267816|
|         tunnicliffe|        1|267817|
|          tunny-fish|        1|267818|
|               tunti|        1|267819|
|                tunu|        1|267820|
|               tuohy|        1|267821|
|            tuojiang|        1|267822|
|            tuolumne|        1|267823|
|           tuomarien|        1|267824|
|              tuomas|        1|267825|
|            tuonetar|        1|267826|
|              tuonis|        1|267827|
|            tuovinen|        1|267828|
|             tuovnen|        1|267829|
|     tupa-inca-tunic|        1|267830|
|              tupacs|        1|267831|
|               tupai|        1|267832|
|           tupamaros|        1|267833|
|        tupi-kawahib|        1|267834|
|              tupian|        1|267835|
|               tupik|        1|267836|
|            tupimani|        1|267837|
|          tupinambas|        1|267838|
|            tupolevs|        1|267839|
|          tupperware|        1|267840|
|                tups|        1|267841|
|               tuqay|        1|267842|
|             turalli|        1|267843|
|            turansky|        1|267844|
|               turas|        1|267845|
|              turati|        1|267846|
|               turaw|        1|267847|
|              turbat|        1|267848|
|             turbide|        1|267849|
|     turbine-powered|        1|267850|
|       turbinicarpus|        1|267851|
|       turbo-charged|        1|267852|
|  turbo-supercharged|        1|267853|
|  turbo-supercharger|        1|267854|
|       turbochargers|        1|267855|
|       turbocharging|        1|267856|
|           turbolink|        1|267857|
|            turbolya|        1|267858|
|            turboman|        1|267859|
|           turbomole|        1|267860|
|    turbonormalizers|        1|267861|
|          turbopumps|        1|267862|
|           turbostar|        1|267863|
|         turbulators|        1|267864|
|               turca|        1|267865|
|           turchetta|        1|267866|
|              turcja|        1|267867|
|             turckic|        1|267868|
|         turco-greek|        1|267869|
|            turcoman|        1|267870|
|               turds|        1|267871|
|              tureck|        1|267872|
|               turek|        1|267873|
|             turenne|        1|267874|
|                turg|        1|267875|
|            turgenia|        1|267876|
|              turhan|        1|267877|
|            turiacus|        1|267878|
|              turiba|        1|267879|
|            turibius|        1|267880|
|               turim|        1|267881|
|            turinese|        1|267882|
|      turing-machine|        1|267883|
|     turing-machines|        1|267884|
|           turingbus|        1|267885|
|       turingrunning|        1|267886|
|              turins|        1|267887|
|      turismochiapas|        1|267888|
|   turismotimorleste|        1|267889|
|               turka|        1|267890|
|             turkana|        1|267891|
|   turkestan-siberia|        1|267892|
|               turki|        1|267893|
|       turkic-mongol|        1|267894|
|       turkicisation|        1|267895|
|            turkiets|        1|267896|
|       turkification|        1|267897|
|             turkije|        1|267898|
|              turkin|        1|267899|
|     turkish-cypriot|        1|267900|
|         turkish-led|        1|267901|
|    turkish-occupied|        1|267902|
|     turkishcookbook|        1|267903|
|      turkishodyssey|        1|267904|
|        turkishpress|        1|267905|
|           turkistan|        1|267906|
|turkistan-newsletter|        1|267907|
|             turkman|        1|267908|
|         turkmenabat|        1|267909|
|         turkmenchay|        1|267910|
|          turkmenian|        1|267911|
|       turkmenistani|        1|267912|
|       turkmenistans|        1|267913|
|           turkomans|        1|267914|
|       turkudostlari|        1|267915|
|                turm|        1|267916|
|               turmo|        1|267917|
|            turmoils|        1|267918|
|           turn-blue|        1|267919|
|            turn-key|        1|267920|
|            turn-off|        1|267921|
|            turn-out|        1|267922|
|           turn-over|        1|267923|
|         turn-points|        1|267924|
|          turn-table|        1|267925|
|           turnabout|        1|267926|
|          turnabouts|        1|267927|
|             turnage|        1|267928|
|             turnand|        1|267929|
|              turnau|        1|267930|
|              turneb|        1|267931|
|          turned-off|        1|267932|
|              turnen|        1|267933|
|             turnham|        1|267934|
|       turniciformes|        1|267935|
|             turnima|        1|267936|
|            turnings|        1|267937|
|              turnos|        1|267938|
|          turnpoints|        1|267939|
|          turnstiles|        1|267940|
|              turnul|        1|267941|
|            turnwold|        1|267942|
|               turny|        1|267943|
|            turonian|        1|267944|
|               turow|        1|267945|
|         turpilianus|        1|267946|
|           turpilius|        1|267947|
|             turpins|        1|267948|
|              turque|        1|267949|
|             turques|        1|267950|
|             turquia|        1|267951|
|            turquino|        1|267952|
|            turreted|        1|267953|
|            turrican|        1|267954|
|             turriff|        1|267955|
|            turritis|        1|267956|
|              turron|        1|267957|
|                turs|        1|267958|
|             tursons|        1|267959|
|               tursu|        1|267960|
|        turtle-doves|        1|267961|
|         turtledoves|        1|267962|
|          turtleneck|        1|267963|
|            turtling|        1|267964|
|             turunan|        1|267965|
|             turunen|        1|267966|
|             turuwal|        1|267967|
|            turvasha|        1|267968|
|              turvey|        1|267969|
|      turville-petre|        1|267970|
|           turystyki|        1|267971|
|                tusa|        1|267972|
|   tuscan-influenced|        1|267973|
|    tuscany-northern|        1|267974|
|       tuscanyguitar|        1|267975|
|              tuscia|        1|267976|
|          tusculanae|        1|267977|
|            tushafin|        1|267978|
|              tushas|        1|267979|
|          tushingham|        1|267980|
|           tushratta|        1|267981|
|         tusi-couple|        1|267982|
|              tusita|        1|267983|
|              tusked|        1|267984|
|              tusker|        1|267985|
|        tusklessness|        1|267986|
|             tusquet|        1|267987|
|                tuss|        1|267988|
|           tussilage|        1|267989|
|              tussle|        1|267990|
|            tussocks|        1|267991|
|             tusspot|        1|267992|
|              tuszcz|        1|267993|
|           tuszczowy|        1|267994|
|             tutamen|        1|267995|
|        tutankhamens|        1|267996|
|         tutankhaten|        1|267997|
|            tutchone|        1|267998|
|            tutelate|        1|267999|
|               tuten|        1|268000|
|             tuthill|        1|268001|
|           tuticorin|        1|268002|
|        tutkimukseen|        1|268003|
|         tutkimuksen|        1|268004|
|      tutkimuskeskus|        1|268005|
|                tuto|        1|268006|
|           tutorship|        1|268007|
|     tutsi-dominated|        1|268008|
|             tutting|        1|268009|
|         tuttogossip|        1|268010|
|              tutton|        1|268011|
|             tutulum|        1|268012|
|             tutuola|        1|268013|
|                tuul|        1|268014|
|              tuulen|        1|268015|
|       tuuloksenjoki|        1|268016|
|                tuum|        1|268017|
|               tuvan|        1|268018|
|            tuvinian|        1|268019|
|                tuvk|        1|268020|
|               tuvok|        1|268021|
|             tuwhare|        1|268022|
|                 tux|        1|268023|
|              tuxers|        1|268024|
|         tuxmagazine|        1|268025|
|              tuxnes|        1|268026|
|            tuxworth|        1|268027|
|              tuy-uh|        1|268028|
|           tuyserkan|        1|268029|
|                tuyt|        1|268030|
|                tuzi|        1|268031|
|          tv-anytime|        1|268032|
|              tv-ark|        1|268033|
|        tv-audiences|        1|268034|
|         tv-cartoons|        1|268035|
|             tv-film|        1|268036|
|             tv-free|        1|268037|
|           tv-guided|        1|268038|
|           tv-guides|        1|268039|
|       tv-industrial|        1|268040|
|               tv-ma|        1|268041|
|           tv-movies|        1|268042|
|              tv-out|        1|268043|
|             tv-pixx|        1|268044|
|        tv-scientist|        1|268045|
|             tv-sets|        1|268046|
|          tv-unionen|        1|268047|
|                tvar|        1|268048|
|          tvardovsky|        1|268049|
|                 tvb|        1|268050|
|         tvcatalunya|        1|268051|
|                tvcg|        1|268052|
|           tvcultura|        1|268053|
|               tveim|        1|268054|
|              tveitt|        1|268055|
|                 tvg|        1|268056|
|         tvgameshows|        1|268057|
|            tvgazeta|        1|268058|
|            tvgohome|        1|268059|
|              tvhome|        1|268060|
|        tvillingarna|        1|268061|
|        tvillingerne|        1|268062|
|                 tvk|        1|268063|
|                tvko|        1|268064|
|         tvlicensing|        1|268065|
|          tvnewsroom|        1|268066|
|                 tvp|        1|268067|
|               tvrdi|        1|268068|
|               tvrdo|        1|268069|
|      tvseriesfinale|        1|268070|
|        tvshowsondvd|        1|268071|
|        tvspermwhale|        1|268072|
|             tvsquad|        1|268073|
|            tvtalkin|        1|268074|
|                tvxq|        1|268075|
|             twa-let|        1|268076|
|           twachtman|        1|268077|
|                twae|        1|268078|
|         twah-let-en|        1|268079|
|            twangier|        1|268080|
|              twarda|        1|268081|
|              twardy|        1|268082|
|                twat|        1|268083|
|               twats|        1|268084|
|                tway|        1|268085|
|           tweakfest|        1|268086|
|             twealth|        1|268087|
|                tweb|        1|268088|
|             tweddle|        1|268089|
|            tweebond|        1|268090|
|      tweed-boss-loc|        1|268091|
|             tweeden|        1|268092|
|             tweedie|        1|268093|
|          tweelingen|        1|268094|
|            tweening|        1|268095|
|          tweentieth|        1|268096|
|              tweets|        1|268097|
|            tweetsie|        1|268098|
|              tweety|        1|268099|
|               twelf|        1|268100|
|              twells|        1|268101|
|         twelve-foot|        1|268102|
|    twelve-foot-tall|        1|268103|
|      twelve-hundred|        1|268104|
|         twelve-imam|        1|268105|
|         twelve-inch|        1|268106|
|        twelve-issue|        1|268107|
|    twelve-kilometer|        1|268108|
|       twelve-minute|        1|268109|
|       twelve-months|        1|268110|
|         twelve-star|        1|268111|
|             twelvee|        1|268112|
|             twelves|        1|268113|
|            twelveth|        1|268114|
|              twelwe|        1|268115|
|     twenty-four-bit|        1|268116|
|   twenty-millimetre|        1|268117|
|     twenty-one-year|        1|268118|
|         twenty-page|        1|268119|
|         twenty-plus|        1|268120|
| twenty-six-year-old|        1|268121|
|         twenty-some|        1|268122|
|   twenty-somethings|        1|268123|
|    twenty-two-month|        1|268124|
|          twentynine|        1|268125|
|              twerms|        1|268126|
|         twice-baked|        1|268127|
|          twice-born|        1|268128|
|      twice-divorced|        1|268129|
|       twice-monthly|        1|268130|
|              twight|        1|268131|
|             twigleg|        1|268132|
|               twiki|        1|268133|
|              twikis|        1|268134|
|           twilights|        1|268135|
|              twilit|        1|268136|
|               twill|        1|268137|
|          twin-axial|        1|268138|
|          twin-coned|        1|268139|
|      twin-propeller|        1|268140|
|          twin-rotor|        1|268141|
|           twin-seat|        1|268142|
|            twin-tip|        1|268143|
|          twin-track|        1|268144|
|   twin-turbocharged|        1|268145|
|       twin-turbofan|        1|268146|
|           twin-unit|        1|268147|
|              twines|        1|268148|
|          twinflower|        1|268149|
|               twink|        1|268150|
|             twinkie|        1|268151|
|            twinkies|        1|268152|
|            twinkled|        1|268153|
|              twinks|        1|268154|
|       twinsampheres|        1|268155|
|           twinstick|        1|268156|
|                twip|        1|268157|
|            twirlers|        1|268158|
|          twist-grip|        1|268159|
|              twista|        1|268160|
|      twisted-winged|        1|268161|
|        twistedhouse|        1|268162|
|             twistor|        1|268163|
|            twitched|        1|268164|
|           twitchell|        1|268165|
|            twitchen|        1|268166|
|            twitches|        1|268167|
|           twitchett|        1|268168|
|             twitter|        1|268169|
|               twixt|        1|268170|
|             twizzle|        1|268171|
|             two-act|        1|268172|
|             two-age|        1|268173|
|  two-and-half-hours|        1|268174|
|       two-astronaut|        1|268175|
|          two-beamed|        1|268176|
|            two-beat|        1|268177|
|             two-bed|        1|268178|
|         two-bedroom|        1|268179|
|             two-bit|        1|268180|
|          two-button|        1|268181|
|         two-by-four|        1|268182|
|          two-by-two|        1|268183|
|            two-byte|        1|268184|
|             two-car|        1|268185|
|           two-caste|        1|268186|
|   two-centuries-old|        1|268187|
|     two-century-old|        1|268188|
|       two-chambered|        1|268189|
|       two-character|        1|268190|
|            two-coin|        1|268191|
|           two-color|        1|268192|
|       two-condition|        1|268193|
|         two-console|        1|268194|
|      two-councillor|        1|268195|
|          two-couple|        1|268196|
|        two-cylinder|        1|268197|
|       two-days-long|        1|268198|
|          two-decker|        1|268199|
| two-digits-per-byte|        1|268200|
|        two-division|        1|268201|
|          two-dollar|        1|268202|
|            two-duck|        1|268203|
|         two-elecron|        1|268204|
|        two-electron|        1|268205|
|       two-facedness|        1|268206|
|          two-finger|        1|268207|
|        two-fingered|        1|268208|
|         two-fingers|        1|268209|
|          two-fisted|        1|268210|
|           two-fluid|        1|268211|
|          two-footed|        1|268212|
|            two-four|        1|268213|
|            two-game|        1|268214|
|          two-gospel|        1|268215|
|          two-groups|        1|268216|
|         two-handled|        1|268217|
|         two-hearted|        1|268218|
|          two-in-one|        1|268219|
|          two-inning|        1|268220|
|         two-innings|        1|268221|
|           two-issue|        1|268222|
|             two-key|        1|268223|
|           two-lanes|        1|268224|
|        two-language|        1|268225|
|           two-layer|        1|268226|
|             two-leg|        1|268227|
|           two-level|        1|268228|
|            two-mica|        1|268229|
|            two-mile|        1|268230|
|          two-needle|        1|268231|
|         two-network|        1|268232|
|        two-neutrino|        1|268233|
|          two-ninths|        1|268234|
|            two-node|        1|268235|
|         two-octaves|        1|268236|
|             two-out|        1|268237|
|     two-out-of-five|        1|268238|
