Total number of words: 2960482
Total number of distinct words: 68360
Popular treshold: 3418
Lower common treshold: 32471
Upper common treshold: 35889
Rare treshold: 64942

Popular words
+---------------+---------+----+
|           Word|Frequency|Rank|
|          smoke|      133|2088|
|       striking|      133|2089|
|         thrust|      133|2090|
|       tomorrow|      133|2091|
|       virtuous|      133|2092|
|          adele|      132|2093|
|           ajax|      132|2094|
|      apemantus|      132|2095|
|            bar|      132|2096|
|          blows|      132|2097|
|            cat|      132|2098|
|          charm|      132|2099|
|        covered|      132|2100|
|    established|      132|2101|
|           fled|      132|2102|
|        forgive|      132|2103|
|         kindly|      132|2104|
|          older|      132|2105|
|        opening|      132|2106|
|           path|      132|2107|
|        provost|      132|2108|
|         rivers|      132|2109|
|          sheep|      132|2110|
|           stir|      132|2111|
|          waves|      132|2112|
|          anger|      131|2113|
|       attended|      131|2114|
|          boots|      131|2115|
|            cup|      131|2116|
|       evidence|      131|2117|
|          faint|      131|2118|
|        glaucon|      131|2119|
|       ignorant|      131|2120|
|         marble|      131|2121|
|         phrase|      131|2122|
|           troy|      131|2123|
|        usually|      131|2124|
|        visible|      131|2125|
|          weeks|      131|2126|
|       whenever|      131|2127|
|      appointed|      130|2128|
|           bell|      130|2129|
|           coat|      130|2130|
|           fury|      130|2131|
|    individuals|      130|2132|
|      instances|      130|2133|
|          lands|      130|2134|
|           mode|      130|2135|
|       prepared|      130|2136|
|     throughout|      130|2137|
|        ulysses|      130|2138|
|           vice|      130|2139|
|           wits|      130|2140|
|       actually|      129|2141|
|           amid|      129|2142|
|          april|      129|2143|
|           busy|      129|2144|
|        divided|      129|2145|
|        embrace|      129|2146|
|          fatal|      129|2147|
|          frank|      129|2148|
|     friendship|      129|2149|
|        italian|      129|2150|
|           tent|      129|2151|
|         worlds|      129|2152|
|          caius|      128|2153|
|        changes|      128|2154|
|    description|      128|2155|
|          drunk|      128|2156|
|         empire|      128|2157|
|        entreat|      128|2158|
|       goodness|      128|2159|
|           hole|      128|2160|
|         humble|      128|2161|
|       husbands|      128|2162|
|    imagination|      128|2163|
|     impression|      128|2164|
|         judges|      128|2165|
|       kindness|      128|2166|
|        laughed|      128|2167|
|       lordship|      128|2168|
|        norfolk|      128|2169|
|         pequod|      128|2170|
|          pluck|      128|2171|
|      prisoners|      128|2172|
|          purse|      128|2173|
|           tide|      128|2174|
|      universal|      128|2175|
|           wore|      128|2176|
|            ben|      127|2177|
|       continue|      127|2178|
|        decided|      127|2179|
|          eager|      127|2180|
|      guardians|      127|2181|
|       included|      127|2182|
|           lack|      127|2183|
|      miserable|      127|2184|
|        offices|      127|2185|
|      posthumus|      127|2186|
|         squire|      127|2187|
|        stanley|      127|2188|
|          wives|      127|2189|
|         author|      126|2190|
|         bishop|      126|2191|
|          celia|      126|2192|
|         chosen|      126|2193|
| constitutional|      126|2194|
|       delicate|      126|2195|
|        destroy|      126|2196|
|         domain|      126|2197|
|    explanation|      126|2198|
|       faithful|      126|2199|
|          knock|      126|2200|
|             lo|      126|2201|
|       maintain|      126|2202|
|           mate|      126|2203|
|            org|      126|2204|
|      presented|      126|2205|
|         rolled|      126|2206|
|         scarce|      126|2207|
|         slaves|      126|2208|
|          stuff|      126|2209|
|      thersites|      126|2210|
|           thin|      126|2211|
|         candle|      125|2212|
|      desperate|      125|2213|
|         dublin|      125|2214|
|          ended|      125|2215|
|        explain|      125|2216|
|        falling|      125|2217|
|          finds|      125|2218|
|           hers|      125|2219|
|       increase|      125|2220|
|           keen|      125|2221|
|       meantime|      125|2222|
|   particularly|      125|2223|
|          style|      125|2224|
|       sympathy|      125|2225|
|        treason|      125|2226|
|           writ|      125|2227|
|            aim|      124|2228|
|        century|      124|2229|
|        classes|      124|2230|
|        cunning|      124|2231|
|        desired|      124|2232|
|   distribution|      124|2233|
|          grows|      124|2234|
|          italy|      124|2235|
|         remedy|      124|2236|
|         slight|      124|2237|
|        touched|      124|2238|
|         abroad|      123|2239|
|         armado|      123|2240|
|         centre|      123|2241|
|           drum|      123|2242|
|           east|      123|2243|
|      expressed|      123|2244|
|         hollow|      123|2245|
|       innocent|      123|2246|
|          lucie|      123|2247|
|       malvolio|      123|2248|
|         medium|      123|2249|
|      principal|      123|2250|
|          pupil|      123|2251|
|        reality|      123|2252|
|          saved|      123|2253|
|         strain|      123|2254|
|         yonder|      123|2255|
|   acquaintance|      122|2256|
|         actual|      122|2257|
|          arise|      122|2258|
|          cease|      122|2259|
|       congress|      122|2260|
|      evidently|      122|2261|
|       familiar|      122|2262|
|        hotspur|      122|2263|
|          keeps|      122|2264|
|       lucentio|      122|2265|
|         poison|      122|2266|
|           reed|      122|2267|
|   satisfaction|      122|2268|
|       struggle|      122|2269|
|          upper|      122|2270|
|          youre|      122|2271|
|        camillo|      121|2272|
|        costard|      121|2273|
|        efforts|      121|2274|
|        fairfax|      121|2275|
|         helped|      121|2276|
|      hortensio|      121|2277|
|         indian|      121|2278|
|           list|      121|2279|
|         moving|      121|2280|
|       murderer|      121|2281|
|         obtain|      121|2282|
|           pipe|      121|2283|
|       polonius|      121|2284|
|         seated|      121|2285|
|           shop|      121|2286|
|         throat|      121|2287|
|        triumph|      121|2288|
|         useful|      121|2289|
|        whereas|      121|2290|
|        whither|      121|2291|
|          winds|      121|2292|
|        advance|      120|2293|
|       bassanio|      120|2294|
|            box|      120|2295|
|         career|      120|2296|
|        evident|      120|2297|
|         height|      120|2298|
|   intelligence|      120|2299|
|          press|      120|2300|
|        process|      120|2301|
|         silvia|      120|2302|
|        wouldnt|      120|2303|
|         artist|      119|2304|
|          cabin|      119|2305|
|           cure|      119|2306|
|         german|      119|2307|
|          lewis|      119|2308|
|         lifted|      119|2309|
|       merchant|      119|2310|
|       movement|      119|2311|
|         plague|      119|2312|
|         prayer|      119|2313|
|          quoth|      119|2314|
|        singing|      119|2315|
|           acts|      118|2316|
|       addition|      118|2317|
|           bird|      118|2318|
|         defend|      118|2319|
|   distributing|      118|2320|
|       domestic|      118|2321|
|       elements|      118|2322|
|        extreme|      118|2323|
|            key|      118|2324|
|          lafeu|      118|2325|
|           pull|      118|2326|
|        refused|      118|2327|
|     reputation|      118|2328|
|           shed|      118|2329|
|        animals|      117|2330|
|         appeal|      117|2331|
|        benefit|      117|2332|
|         bessie|      117|2333|
|         christ|      117|2334|
|      concerned|      117|2335|
|         coward|      117|2336|
|        despair|      117|2337|
|       discover|      117|2338|
|          event|      117|2339|
|          grass|      117|2340|
|      instantly|      117|2341|
|           moth|      117|2342|
|       official|      117|2343|
|          pause|      117|2344|
|        portion|      117|2345|
|        publius|      117|2346|
|           sigh|      117|2347|
|        tyranny|      117|2348|
|        village|      117|2349|
|     advantages|      116|2350|
|         asking|      116|2351|
|         brings|      116|2352|
|          built|      116|2353|
|        calling|      116|2354|
|          check|      116|2355|
|       composed|      116|2356|
|          dread|      116|2357|
|       inferior|      116|2358|
|          level|      116|2359|
|          merit|      116|2360|
|        mystery|      116|2361|
|       passions|      116|2362|
|        plainly|      116|2363|
|      proceeded|      116|2364|
|     protection|      116|2365|
|           rude|      116|2366|
|        setting|      116|2367|
|        showing|      116|2368|
|           skin|      116|2369|
|       weakness|      116|2370|
|          aaron|      115|2371|
|       american|      115|2372|
|        capable|      115|2373|
|         ebooks|      115|2374|
|         habits|      115|2375|
|           kate|      115|2376|
|         killed|      115|2377|
|        madness|      115|2378|
|         martin|      115|2379|
|         misery|      115|2380|
|          notes|      115|2381|
|      sacrifice|      115|2382|
|          shoes|      115|2383|
|          signs|      115|2384|
|     university|      115|2385|
|         vision|      115|2386|
|        whaling|      115|2387|
|           worn|      115|2388|
|          adieu|      114|2389|
|          aware|      114|2390|
|         bianca|      114|2391|
|       bringing|      114|2392|
|           debt|      114|2393|
|        derived|      114|2394|
|       features|      114|2395|
|          heels|      114|2396|
|     instrument|      114|2397|
|       laughing|      114|2398|
|         native|      114|2399|
|      occasions|      114|2400|
|            owe|      114|2401|
|            pen|      114|2402|
|         served|      114|2403|
|         smooth|      114|2404|
|         terror|      114|2405|
|         valour|      114|2406|
|            web|      114|2407|
|       accepted|      113|2408|
|         athens|      113|2409|
|      carefully|      113|2410|
|     determined|      113|2411|
|       disraeli|      113|2412|
|         dreams|      113|2413|
|          error|      113|2414|
|          flame|      113|2415|
|      greatness|      113|2416|
|          hurry|      113|2417|
|        lorenzo|      113|2418|
|        mention|      113|2419|
|        mission|      113|2420|
|     reflection|      113|2421|
|           salt|      113|2422|
|         scheme|      113|2423|
|           sell|      113|2424|
|           snow|      113|2425|
|          solid|      113|2426|
|         source|      113|2427|
|      suggested|      113|2428|
|       superior|      113|2429|
|      surprised|      113|2430|
|         coffin|      112|2431|
|     collection|      112|2432|
|      countries|      112|2433|
|      cymbeline|      112|2434|
|         deadly|      112|2435|
|       decision|      112|2436|
|         depend|      112|2437|
|     discussion|      112|2438|
|       glorious|      112|2439|
|         hamlin|      112|2440|
|      katherina|      112|2441|
|       leonardo|      112|2442|
|          pages|      112|2443|
|      practical|      112|2444|
|          reads|      112|2445|
|         record|      112|2446|
|          rocks|      112|2447|
|          rooms|      112|2448|
|        sailors|      112|2449|
|          cheer|      111|2450|
|         circle|      111|2451|
|       doctrine|      111|2452|
|        farther|      111|2453|
|        fifteen|      111|2454|
|      gradually|      111|2455|
|         mutual|      111|2456|
|            odd|      111|2457|
|         orders|      111|2458|
|        seeming|      111|2459|
|        shining|      111|2460|
|        station|      111|2461|
|            tom|      111|2462|
|      agamemnon|      110|2463|
|       anywhere|      110|2464|
|       captains|      110|2465|
|         chapel|      110|2466|
|       external|      110|2467|
|         fierce|      110|2468|
|         forces|      110|2469|
|          hadst|      110|2470|
|           http|      110|2471|
|       infinite|      110|2472|
|         keeper|      110|2473|
|        macduff|      110|2474|
|        obliged|      110|2475|
|          prime|      110|2476|
|    proceedings|      110|2477|
|         queens|      110|2478|
|        revenue|      110|2479|
|     revolution|      110|2480|
|           ruin|      110|2481|
|        smaller|      110|2482|
|         wishes|      110|2483|
|         afford|      109|2484|
|          aught|      109|2485|
|       baptista|      109|2486|
|    baskerville|      109|2487|
|           bond|      109|2488|
|         couple|      109|2489|
|       cruncher|      109|2490|
|         denied|      109|2491|
|        element|      109|2492|
|        honesty|      109|2493|
|      katharine|      109|2494|
|         leader|      109|2495|
|          poins|      109|2496|
|    possibility|      109|2497|
|      professor|      109|2498|
|     reasonable|      109|2499|
|         saints|      109|2500|
|       sleeping|      109|2501|
|         softly|      109|2502|
|          steal|      109|2503|
|         watson|      109|2504|
|       breaking|      108|2505|
|         clever|      108|2506|
|     completely|      108|2507|
|            dim|      108|2508|
|       disposed|      108|2509|
|            doe|      108|2510|
|          evans|      108|2511|
|         feeble|      108|2512|
|            jew|      108|2513|
|        marquis|      108|2514|
|           mild|      108|2515|
|        pursuit|      108|2516|
|              r|      108|2517|
|       remarked|      108|2518|
|          river|      108|2519|
|        shylock|      108|2520|
|          sings|      108|2521|
|        smiling|      108|2522|
|         sunday|      108|2523|
|        unhappy|      108|2524|
|         vessel|      108|2525|
|         wounds|      108|2526|
|         writes|      108|2527|
|         assure|      107|2528|
|          bride|      107|2529|
|         burden|      107|2530|
|        careful|      107|2531|
|        contact|      107|2532|
|         custom|      107|2533|
|              d|      107|2534|
|        dauphin|      107|2535|
|       disgrace|      107|2536|
|             et|      107|2537|
|         exeter|      107|2538|
|         female|      107|2539|
|        granted|      107|2540|
|        jealous|      107|2541|
|          jerry|      107|2542|
|        moments|      107|2543|
|        obvious|      107|2544|
|       preserve|      107|2545|
|          price|      107|2546|
|           silk|      107|2547|
|         supply|      107|2548|
|          troth|      107|2549|
|           wash|      107|2550|
|   westmoreland|      107|2551|
|          witch|      107|2552|
|          apply|      106|2553|
|     archbishop|      106|2554|
|         belief|      106|2555|
|      brilliant|      106|2556|
|       carrying|      106|2557|
|             cj|      106|2558|
|          clock|      106|2559|
|          cloud|      106|2560|
|     commercial|      106|2561|
|         comply|      106|2562|
|      confusion|      106|2563|
|        created|      106|2564|
|         driven|      106|2565|
|         fields|      106|2566|
|     frequently|      106|2567|
|           hail|      106|2568|
|   jurisdiction|      106|2569|
|            lad|      106|2570|
|        laertes|      106|2571|
|       listened|      106|2572|
|           luck|      106|2573|
|          marks|      106|2574|
|       midnight|      106|2575|
|         profit|      106|2576|
|         reader|      106|2577|
|          regan|      106|2578|
|          reign|      106|2579|
|       roderigo|      106|2580|
|           runs|      106|2581|
|         season|      106|2582|
|        tongues|      106|2583|
|  understanding|      106|2584|
|            vow|      106|2585|
|        anxious|      105|2586|
|         cities|      105|2587|
|        college|      105|2588|
|         defect|      105|2589|
|         depart|      105|2590|
|          favor|      105|2591|
|           flat|      105|2592|
|         flight|      105|2593|
|            gay|      105|2594|
|          hated|      105|2595|
|          hills|      105|2596|
|        kitchen|      105|2597|
|          legal|      105|2598|
|       probable|      105|2599|
|          stock|      105|2600|
|       assembly|      104|2601|
|       attached|      104|2602|
|         beaten|      104|2603|
|         breach|      104|2604|
|         cloten|      104|2605|
|        commend|      104|2606|
|       commerce|      104|2607|
|     commission|      104|2608|
|       compared|      104|2609|
|        current|      104|2610|
|          elder|      104|2611|
|        eternal|      104|2612|
|      everybody|      104|2613|
|           eyre|      104|2614|
|        finding|      104|2615|
|           flow|      104|2616|
|          homer|      104|2617|
|         intent|      104|2618|
|         lonely|      104|2619|
|         marina|      104|2620|
|          naked|      104|2621|
|          percy|      104|2622|
|       reverend|      104|2623|
|           star|      104|2624|
|         thrice|      104|2625|
|         waited|      104|2626|
|        wanting|      104|2627|
|         affair|      103|2628|
|           bawd|      103|2629|
|       capacity|      103|2630|
|       charmian|      103|2631|
|       cominius|      103|2632|
|     companions|      103|2633|
|      constable|      103|2634|
|        deserve|      103|2635|
|           edge|      103|2636|
|         eleven|      103|2637|
|         flying|      103|2638|
|       gathered|      103|2639|
|        grounds|      103|2640|
|         larger|      103|2641|
|    monseigneur|      103|2642|
|        outward|      103|2643|
|        pursued|      103|2644|
|           quit|      103|2645|
|         refuse|      103|2646|
|           rope|      103|2647|
|        seeking|      103|2648|
|        shortly|      103|2649|
|           slip|      103|2650|
|         smiled|      103|2651|
|        someone|      103|2652|
|       sometime|      103|2653|
|      suspicion|      103|2654|
|       training|      103|2655|
|        trumpet|      103|2656|
|     volunteers|      103|2657|
|           vote|      103|2658|
|           wert|      103|2659|
|         wolsey|      103|2660|
|            zoe|      103|2661|
|         bottle|      102|2662|
|       catholic|      102|2663|
|     conditions|      102|2664|
|        disease|      102|2665|
|    distinction|      102|2666|
|     distribute|      102|2667|
|     everywhere|      102|2668|
|           fain|      102|2669|
|         forbid|      102|2670|
|        founded|      102|2671|
|        lenehan|      102|2672|
|      meanwhile|      102|2673|
|       moreover|      102|2674|
|          oaths|      102|2675|
|         steady|      102|2676|
|         stream|      102|2677|
|        stryver|      102|2678|
|        surface|      102|2679|
|        victory|      102|2680|
|         virgin|      102|2681|
|          aloft|      101|2682|
|        answers|      101|2683|
|            ass|      101|2684|
|       becoming|      101|2685|
|         bodily|      101|2686|
|          boyet|      101|2687|
|         cotton|      101|2688|
|        earthly|      101|2689|
|     excitement|      101|2690|
|        expense|      101|2691|
|        francis|      101|2692|
|       likewise|      101|2693|
|       lysander|      101|2694|
|         mental|      101|2695|
|         method|      101|2696|
|        pisanio|      101|2697|
|         plenty|      101|2698|
|          prize|      101|2699|
|         relief|      101|2700|
|            rid|      101|2701|
|       scotland|      101|2702|
|         seized|      101|2703|
|       senators|      101|2704|
|          store|      101|2705|
|         talked|      101|2706|
|         utmost|      101|2707|
|       affected|      100|2708|
|           band|      100|2709|
|         beheld|      100|2710|
|       blessing|      100|2711|
|        breathe|      100|2712|
|        capital|      100|2713|
|        chiefly|      100|2714|
|       colonial|      100|2715|
|     conception|      100|2716|
|        contain|      100|2717|
|          delay|      100|2718|
|          flask|      100|2719|
|          flood|      100|2720|
|            foe|      100|2721|
|           foes|      100|2722|
|         forest|      100|2723|
|         graces|      100|2724|
|          gross|      100|2725|
|         highly|      100|2726|
|       hitherto|      100|2727|
|         hungry|      100|2728|
|          limbs|      100|2729|
|       material|      100|2730|
|          model|      100|2731|
|          mount|      100|2732|
|       mountain|      100|2733|
|  parliamentary|      100|2734|
|       pointing|      100|2735|
|      remaining|      100|2736|
|            spy|      100|2737|
|          taxes|      100|2738|
|          truck|      100|2739|
|           amen|       99|2740|
|         arthur|       99|2741|
|         beggar|       99|2742|
| considerations|       99|2743|
|   difficulties|       99|2744|
|          evils|       99|2745|
|          fiery|       99|2746|
|        hurried|       99|2747|
|            jim|       99|2748|
|           july|       99|2749|
|        knights|       99|2750|
|           lamp|       99|2751|
|         malice|       99|2752|
|        message|       99|2753|
|          midst|       99|2754|
|       mischief|       99|2755|
|      monstrous|       99|2756|
|    observation|       99|2757|
|      operation|       99|2758|
|         philip|       99|2759|
|           pick|       99|2760|
|      propriety|       99|2761|
|          shade|       99|2762|
|       troubled|       99|2763|
|          utter|       99|2764|
|        utterly|       99|2765|
|        weeping|       99|2766|
|          cared|       98|2767|
|     characters|       98|2768|
|       conceive|       98|2769|
|          cover|       98|2770|
|          dukes|       98|2771|
|        escalus|       98|2772|
|       gratiano|       98|2773|
|          honor|       98|2774|
|       inclined|       98|2775|
|       internal|       98|2776|
|         joined|       98|2777|
|        noticed|       98|2778|
|         parted|       98|2779|
|           puts|       98|2780|
|           size|       98|2781|
|     thornfield|       98|2782|
|     yourselves|       98|2783|
|           cade|       97|2784|
|        couldnt|       97|2785|
|        degrees|       97|2786|
|      discourse|       97|2787|
|     discretion|       97|2788|
|       employed|       97|2789|
|      exclaimed|       97|2790|
|          exist|       97|2791|
|          fruit|       97|2792|
|     generation|       97|2793|
|         goodly|       97|2794|
|              h|       97|2795|
|        happily|       97|2796|
|         hermia|       97|2797|
|             id|       97|2798|
|      judiciary|       97|2799|
|     lieutenant|       97|2800|
|    necessarily|       97|2801|
|         notion|       97|2802|
|      physician|       97|2803|
|       singular|       97|2804|
|           sole|       97|2805|
|         swords|       97|2806|
|           tied|       97|2807|
|        useless|       97|2808|
|     acquainted|       96|2809|
|        actions|       96|2810|
|       branches|       96|2811|
|          cares|       96|2812|
|        charity|       96|2813|
|      committee|       96|2814|
|       directed|       96|2815|
|  distinguished|       96|2816|
|         grumio|       96|2817|
|            hid|       96|2818|
|        iachimo|       96|2819|
|        immense|       96|2820|
|           lean|       96|2821|
|        leisure|       96|2822|
|           mile|       96|2823|
|      nantucket|       96|2824|
|        perform|       96|2825|
|     punishment|       96|2826|
|          queer|       96|2827|
|        senator|       96|2828|
|       sensible|       96|2829|
|         stroke|       96|2830|
|      thousands|       96|2831|
|          urged|       96|2832|
|        whereof|       96|2833|
|        applied|       95|2834|
|       building|       95|2835|
|          coast|       95|2836|
|        convent|       95|2837|
|         devils|       95|2838|
|        gallery|       95|2839|
|      intention|       95|2840|
|        invited|       95|2841|
|        leaning|       95|2842|
|           lust|       95|2843|
|         nobles|       95|2844|
|      obedience|       95|2845|
|      permitted|       95|2846|
|      precisely|       95|2847|
|       promised|       95|2848|
|     republican|       95|2849|
|       respects|       95|2850|
|         safely|       95|2851|
|          scale|       95|2852|
|         studio|       95|2853|
|          trace|       95|2854|
|         unable|       95|2855|
|        variety|       95|2856|
|           wast|       95|2857|
|         aboard|       94|2858|
|          abuse|       94|2859|
|      ambitious|       94|2860|
|          bench|       94|2861|
|          brook|       94|2862|
|         debate|       94|2863|
|    departments|       94|2864|
|        funeral|       94|2865|
|       governor|       94|2866|
|         hidden|       94|2867|
|         hubert|       94|2868|
|            ive|       94|2869|
|       millions|       94|2870|
|      privilege|       94|2871|
|        problem|       94|2872|
|     proceeding|       94|2873|
|    remembrance|       94|2874|
|       resolved|       94|2875|
|           rode|       94|2876|
|           roof|       94|2877|
|          shone|       94|2878|
|          towns|       94|2879|
|       treaties|       94|2880|
|       trumpets|       94|2881|
|         unlike|       94|2882|
|        wounded|       94|2883|
|      aguecheek|       93|2884|
|        amongst|       93|2885|
|         animal|       93|2886|
|       aufidius|       93|2887|
|          coach|       93|2888|
|        dearest|       93|2889|
|        driving|       93|2890|
|      extremely|       93|2891|
|          fairy|       93|2892|
|          fifth|       93|2893|
|         gremio|       93|2894|
|           horn|       93|2895|
|         horror|       93|2896|
|          hotel|       93|2897|
|           jove|       93|2898|
|          leads|       93|2899|
|      leviathan|       93|2900|
|      listening|       93|2901|
|        motives|       93|2902|
|   philosophers|       93|2903|
|           pope|       93|2904|
|         posted|       93|2905|
|       proposal|       93|2906|
|         pulled|       93|2907|
| responsibility|       93|2908|
|       rosaline|       93|2909|
|        russell|       93|2910|
|           seal|       93|2911|
|      sentiment|       93|2912|
|       standard|       93|2913|
|          tales|       93|2914|
|       teaching|       93|2915|
|       tendency|       93|2916|
|         troops|       93|2917|
|         wanton|       93|2918|
|      whispered|       93|2919|
|      addressed|       92|2920|
|          ariel|       92|2921|
|       burgundy|       92|2922|
|          chest|       92|2923|
|           chin|       92|2924|
|      commanded|       92|2925|
|     compliance|       92|2926|
|  constitutions|       92|2927|
|        crossed|       92|2928|
|          dozen|       92|2929|
|         eating|       92|2930|
|       existing|       92|2931|
|      explained|       92|2932|
|        gallant|       92|2933|
|          gazed|       92|2934|
|      intervals|       92|2935|
|             le|       92|2936|
|         limits|       92|2937|
|       medicine|       92|2938|
|           prey|       92|2939|
|       profound|       92|2940|
|      reference|       92|2941|
|      reverence|       92|2942|
|            sex|       92|2943|
|        shaking|       92|2944|
|           sits|       92|2945|
|          slept|       92|2946|
|        species|       92|2947|
|        adriana|       91|2948|
|           bade|       91|2949|
|        defence|       91|2950|
|      delivered|       91|2951|
|     federalist|       91|2952|
|          hound|       91|2953|
|     interested|       91|2954|
|          kneel|       91|2955|
|        rapidly|       91|2956|
|          rogue|       91|2957|
|       stephano|       91|2958|
|      strangely|       91|2959|
|       taxation|       91|2960|
|         theory|       91|2961|
|     admiration|       90|2962|
|          armed|       90|2963|
|           ball|       90|2964|
|        beloved|       90|2965|
|  confederation|       90|2966|
|   conservative|       90|2967|
|        despite|       90|2968|
|           doom|       90|2969|
|  establishment|       90|2970|
|       exchange|       90|2971|
|         failed|       90|2972|
|       fighting|       90|2973|
|         growth|       90|2974|
|          guest|       90|2975|
|       imperial|       90|2976|
|          ladys|       90|2977|
|     magistrate|       90|2978|
|        ophelia|       90|2979|
|       prospect|       90|2980|
|      providing|       90|2981|
|         purple|       90|2982|
|         remove|       90|2983|
|     resolution|       90|2984|
|            row|       90|2985|
|      shillings|       90|2986|
|        sounded|       90|2987|
|         sphere|       90|2988|
|     touchstone|       90|2989|
|       violence|       90|2990|
|       wondrous|       90|2991|
|         ashore|       89|2992|
|         brains|       89|2993|
|        caesars|       89|2994|
|     complexion|       89|2995|
|    confederacy|       89|2996|
|       critical|       89|2997|
|          flint|       89|2998|
|       fluellen|       89|2999|
|      followers|       89|3000|
|   handkerchief|       89|3001|
|          hoped|       89|3002|
|      lancaster|       89|3003|
|         lesson|       89|3004|
|          pound|       89|3005|
|        protest|       89|3006|
|          staff|       89|3007|
|          stuck|       89|3008|
|     succession|       89|3009|
|         tamora|       89|3010|
|           tend|       89|3011|
|          wales|       89|3012|
|    accordingly|       88|3013|
|      arguments|       88|3014|
|         armies|       88|3015|
|    considering|       88|3016|
|    continually|       88|3017|
|         desert|       88|3018|
|         design|       88|3019|
|       diomedes|       88|3020|
|          draws|       88|3021|
|          dwell|       88|3022|
|        earlier|       88|3023|
|        effects|       88|3024|
|         errors|       88|3025|
|    foundations|       88|3026|
|            fra|       88|3027|
|          gaunt|       88|3028|
|      hereafter|       88|3029|
|       immortal|       88|3030|
|      invisible|       88|3031|
|         justly|       88|3032|
|        lessons|       88|3033|
|        library|       88|3034|
|        lighted|       88|3035|
|           male|       88|3036|
|       occurred|       88|3037|
|           park|       88|3038|
|       princely|       88|3039|
|         senses|       88|3040|
|       shouldst|       88|3041|
|       suffered|       88|3042|
|           tune|       88|3043|
|          unity|       88|3044|
|       valuable|       88|3045|
|        whisper|       88|3046|
|         behalf|       87|3047|
|           card|       87|3048|
|        dancing|       87|3049|
|        dangers|       87|3050|
|          egypt|       87|3051|
|        flatter|       87|3052|
|          group|       87|3053|
|         jaques|       87|3054|
|       laughter|       87|3055|
|     literature|       87|3056|
|            ned|       87|3057|
|        readily|       87|3058|
|         repair|       87|3059|
|         repeat|       87|3060|
|           rush|       87|3061|
|         scotch|       87|3062|
|           soil|       87|3063|
|         theirs|       87|3064|
|           ugly|       87|3065|
|         whiles|       87|3066|
|          wrath|       87|3067|
|         wrongs|       87|3068|
|           zeal|       87|3069|
|      afterward|       86|3070|
|           aunt|       86|3071|
|           bids|       86|3072|
|     calculated|       86|3073|
|      carpenter|       86|3074|
|         ceased|       86|3075|
|          chose|       86|3076|
|    destruction|       86|3077|
|      entertain|       86|3078|
|         giotto|       86|3079|
|          horns|       86|3080|
|       instinct|       86|3081|
|         league|       86|3082|
|         liable|       86|3083|
|        michael|       86|3084|
|       montague|       86|3085|
|         nought|       86|3086|
|          roads|       86|3087|
|            san|       86|3088|
|   sufficiently|       86|3089|
|   thrasymachus|       86|3090|
|         travel|       86|3091|
|        treated|       86|3092|
|          trick|       86|3093|
|      undertake|       86|3094|
|       wherever|       86|3095|
|           yard|       86|3096|
|     affections|       85|3097|
|          aloud|       85|3098|
|          craft|       85|3099|
|          drank|       85|3100|
|        excited|       85|3101|
|       hamilton|       85|3102|
|          mayor|       85|3103|
|      narrative|       85|3104|
|           pace|       85|3105|
|      perceived|       85|3106|
|       quantity|       85|3107|
|         repose|       85|3108|
|           root|       85|3109|
|       services|       85|3110|
|         stairs|       85|3111|
|      stapleton|       85|3112|
|          stout|       85|3113|
|      succeeded|       85|3114|
|        suspect|       85|3115|
|        therein|       85|3116|
|           veil|       85|3117|
|            woo|       85|3118|
|          youll|       85|3119|
|       advanced|       84|3120|
|         aeneas|       84|3121|
|         alarum|       84|3122|
|     applicable|       84|3123|
|         belong|       84|3124|
|          blunt|       84|3125|
|    combination|       84|3126|
|       december|       84|3127|
|        declare|       84|3128|
|    distributed|       84|3129|
|          elbow|       84|3130|
|        elected|       84|3131|
|          flies|       84|3132|
|         govern|       84|3133|
|         inward|       84|3134|
|          kinds|       84|3135|
|         knowst|       84|3136|
|         lawful|       84|3137|
|   michelangelo|       84|3138|
|           moby|       84|3139|
|     objections|       84|3140|
|        ordered|       84|3141|
|     passionate|       84|3142|
|            per|       84|3143|
|          peril|       84|3144|
|      polixenes|       84|3145|
|        protect|       84|3146|
|       rendered|       84|3147|
|          shock|       84|3148|
|          sorts|       84|3149|
|        artists|       83|3150|
|       careless|       83|3151|
|     comparison|       83|3152|
|     countrymen|       83|3153|
|       creation|       83|3154|
|       demanded|       83|3155|
|      determine|       83|3156|
|        doctors|       83|3157|
|             eh|       83|3158|
|   englishwoman|       83|3159|
|           envy|       83|3160|
|          fiend|       83|3161|
|         folded|       83|3162|
|       garments|       83|3163|
|        goneril|       83|3164|
|          goods|       83|3165|
|           grim|       83|3166|
|         hazard|       83|3167|
|           heed|       83|3168|
|      household|       83|3169|
|         ingram|       83|3170|
|            inn|       83|3171|
|         landed|       83|3172|
|         launce|       83|3173|
|   legislatures|       83|3174|
|        lightly|       83|3175|
|       mercutio|       83|3176|
|       mistaken|       83|3177|
|      neighbour|       83|3178|
|         oliver|       83|3179|
|        paulina|       83|3180|
|         paying|       83|3181|
|          peels|       83|3182|
|    preparation|       83|3183|
|        printed|       83|3184|
|      receiving|       83|3185|
|        rightly|       83|3186|
|           ross|       83|3187|
|          score|       83|3188|
|        sending|       83|3189|
|      seriously|       83|3190|
|          shine|       83|3191|
|       splendid|       83|3192|
|       supplied|       83|3193|
|       tellsons|       83|3194|
|          texas|       83|3195|
|              u|       83|3196|
|        venture|       83|3197|
